,Date,Close,Deviation
267,2002-02-05,9475.599609375,0.9110477373599981
268,2002-02-06,9420.849609375,0.9072763697461322
269,2002-02-07,9583.26953125,0.9244769715123555
270,2002-02-08,9686.0595703125,0.935293535331375
271,2002-02-12,9877.990234375,0.9546773730065434
272,2002-02-13,9968.349609375,0.9637943463763472
273,2002-02-14,10081.08984375,0.9746954242033409
274,2002-02-15,10048.099609375,0.9714782878908282
275,2002-02-18,10093.25,0.9758333480595751
276,2002-02-19,9847.16015625,0.9530279675518458
277,2002-02-20,9834.1298828125,0.9530196708614663
278,2002-02-21,10295.419921875,0.9984204988484792
279,2002-02-22,10356.7802734375,1.0047264304862016
280,2002-02-25,10296.4697265625,0.9994648235344783
281,2002-02-26,10202.6298828125,0.9911483428677197
282,2002-02-27,10573.08984375,1.0279547331090277
283,2002-02-28,10587.830078125,1.0299904381754195
284,2002-03-01,10812.0,1.0514786984278612
285,2002-03-04,11450.2197265625,1.1121145466624818
286,2002-03-05,11348.4501953125,1.1010697306335455
287,2002-03-06,11358.5302734375,1.100290010225266
288,2002-03-07,11648.33984375,1.1261895665857233
289,2002-03-08,11885.7900390625,1.1469807525197553
290,2002-03-11,11919.2998046875,1.1482531372955311
291,2002-03-12,11607.330078125,1.116746187648896
292,2002-03-13,11415.3095703125,1.0967869376737622
293,2002-03-14,11568.8203125,1.109590832905691
294,2002-03-15,11648.009765625,1.115676393923658
295,2002-03-18,11498.3798828125,1.0994753187545672
296,2002-03-19,11792.8203125,1.1253320626376508
297,2002-03-20,11526.7802734375,1.0978439134058862
298,2002-03-22,11345.080078125,1.078974679071264
299,2002-03-25,11261.08984375,1.0696487733960378
300,2002-03-26,11207.919921875,1.0632964895220105
301,2002-03-27,11323.6796875,1.0726026271776514
302,2002-03-28,11333.1103515625,1.0716715966705277
303,2002-03-29,11024.9404296875,1.0411648718374
304,2002-04-01,11028.7001953125,1.0405845843924812
305,2002-04-02,11204.490234375,1.0560716226805855
306,2002-04-03,11400.7099609375,1.0736735769026966
307,2002-04-04,11379.2001953125,1.0709135857051324
308,2002-04-05,11335.490234375,1.0657303188405831
309,2002-04-08,11352.8896484375,1.066215195618583
310,2002-04-09,11114.490234375,1.0428853796446738
311,2002-04-10,11218.580078125,1.0513747257652464
312,2002-04-11,11147.26953125,1.0431613587852768
313,2002-04-12,10962.98046875,1.0246604196086944
314,2002-04-15,11137.2998046875,1.0393194889096828
315,2002-04-16,11346.66015625,1.0571248866083989
316,2002-04-17,11543.7099609375,1.0733774439628185
317,2002-04-18,11575.73046875,1.0738174543900334
318,2002-04-19,11512.009765625,1.0654830635325443
319,2002-04-22,11721.6396484375,1.0821348912931474
320,2002-04-23,11736.830078125,1.0808884332274578
321,2002-04-24,11672.8798828125,1.0726084830855362
322,2002-04-25,11648.7197265625,1.0677349824780487
323,2002-04-26,11541.3896484375,1.0552822406046494
324,2002-04-30,11492.5400390625,1.0484275365606728
325,2002-05-01,11552.7900390625,1.0511090237412621
326,2002-05-02,11551.009765625,1.0478975984745011
327,2002-05-07,11316.0400390625,1.0237325879652965
328,2002-05-08,11520.75,1.0389625914016354
329,2002-05-09,11633.2998046875,1.0458898839773294
330,2002-05-10,11531.1103515625,1.033844340717259
331,2002-05-13,11336.9501953125,1.0142254191763087
332,2002-05-14,11356.1904296875,1.013848715023405
333,2002-05-15,11642.9697265625,1.0370414748679728
334,2002-05-16,11738.6904296875,1.0429498576485972
335,2002-05-17,11847.3203125,1.0498743712934158
336,2002-05-20,11856.5400390625,1.0475824284150106
337,2002-05-21,11801.16015625,1.0396778078486424
338,2002-05-22,11961.98046875,1.051273492241421
339,2002-05-23,11979.849609375,1.050346841287073
340,2002-05-24,11976.2802734375,1.0474627363225872
341,2002-05-27,11976.349609375,1.0447675178367402
342,2002-05-28,11936.080078125,1.03919520208463
343,2002-05-29,11853.0,1.0300709340377334
344,2002-05-30,11770.0302734375,1.0214431853139985
345,2002-05-31,11763.7001953125,1.0204311608611032
346,2002-06-03,11901.3896484375,1.0315502785815323
347,2002-06-04,11653.0703125,1.0095976856148212
348,2002-06-05,11663.8701171875,1.0105106972691835
349,2002-06-06,11574.9404296875,1.0032564951835052
350,2002-06-07,11438.5302734375,0.9921222015958735
351,2002-06-10,11370.2099609375,0.9865345933508651
352,2002-06-11,11449.4404296875,0.9933599850490525
353,2002-06-12,11327.0595703125,0.9830858271907456
354,2002-06-13,11144.83984375,0.967975345008232
355,2002-06-14,10920.6298828125,0.9492957115985177
356,2002-06-17,10664.1103515625,0.9285156404462949
357,2002-06-18,10839.9296875,0.9447657629747378
358,2002-06-19,10476.1796875,0.9142166324216812
359,2002-06-20,10612.98046875,0.9270285688139638
360,2002-06-21,10354.349609375,0.9055628201242385
361,2002-06-24,10471.3203125,0.9169319662785947
362,2002-06-25,10496.669921875,0.9202751379726548
363,2002-06-26,10074.5595703125,0.8844957441162528
364,2002-06-27,10261.599609375,0.901929299641078
365,2002-06-28,10621.83984375,0.9343896448355462
366,2002-07-01,10595.4404296875,0.9331690609258251
367,2002-07-02,10622.3203125,0.9365769889689592
368,2002-07-03,10812.2998046875,0.9540611208273196
369,2002-07-04,10632.8095703125,0.9392177843409303
370,2002-07-05,10826.08984375,0.9566968230771199
371,2002-07-08,10769.2001953125,0.9522997973484092
372,2002-07-09,10960.25,0.9694611788107542
373,2002-07-10,10752.66015625,0.951394329866498
374,2002-07-11,10485.740234375,0.9286695765804251
375,2002-07-12,10601.4501953125,0.9399513681708116
376,2002-07-15,10375.150390625,0.9214782556690285
377,2002-07-16,10250.419921875,0.9121897511945342
378,2002-07-17,10296.01953125,0.9179031441874369
379,2002-07-18,10498.259765625,0.9376375205608655
380,2002-07-19,10202.3603515625,0.9132957796217164
381,2002-07-22,10189.009765625,0.9141244288081797
382,2002-07-23,10215.6298828125,0.9184808818026866
383,2002-07-24,9947.7197265625,0.8965342589560011
384,2002-07-25,9929.91015625,0.8970346893038986
385,2002-07-26,9591.0302734375,0.8689881038654914
386,2002-07-29,9666.669921875,0.8783406841544605
387,2002-07-30,10003.7197265625,0.9107760049009268
388,2002-07-31,9877.9404296875,0.9015720194621869
389,2002-08-01,9793.509765625,0.896374579642048
390,2002-08-02,9709.66015625,0.8911762140977817
391,2002-08-05,9704.9296875,0.8929713552158791
392,2002-08-06,9501.01953125,0.876703340612253
393,2002-08-07,9834.400390625,0.9099970285531493
394,2002-08-08,9799.5703125,0.9094939834053725
395,2002-08-09,9999.7900390625,0.9307361573154073
396,2002-08-12,9747.8203125,0.9102615530605792
397,2002-08-13,9688.6103515625,0.9077169191379281
398,2002-08-14,9638.41015625,0.9063019715431391
399,2002-08-15,9795.5703125,0.9242435915582322
400,2002-08-16,9788.1298828125,0.9267304275336935
401,2002-08-19,9599.099609375,0.9122553368077537
402,2002-08-20,9620.6904296875,0.9176727079863289
403,2002-08-21,9642.6103515625,0.9230069740481295
404,2002-08-22,9814.01953125,0.942355211848162
405,2002-08-23,9867.4501953125,0.9503697578121363
406,2002-08-26,10067.740234375,0.9725229613962373
407,2002-08-27,9907.2998046875,0.9597221709521907
408,2002-08-28,9766.73046875,0.9490119556784655
409,2002-08-29,9620.1396484375,0.937736664676756
410,2002-08-30,9619.2998046875,0.9404342854300097
411,2002-09-02,9521.6298828125,0.9336979592122849
412,2002-09-03,9217.0400390625,0.9071393675508143
413,2002-09-04,9075.08984375,0.8964802304027596
414,2002-09-05,9222.1201171875,0.9138975992402764
415,2002-09-06,9129.0703125,0.9073614034611032
416,2002-09-09,9306.259765625,0.9270579772613496
417,2002-09-10,9309.3095703125,0.9297244534264517
418,2002-09-11,9400.080078125,0.9404742941715758
419,2002-09-12,9415.23046875,0.943875230343926
420,2002-09-13,9241.9296875,0.9282271202604401
421,2002-09-17,9543.9404296875,0.9600503867078976
422,2002-09-18,9472.0595703125,0.9544592742809672
423,2002-09-19,9669.6201171875,0.975029698492985
424,2002-09-20,9481.080078125,0.9572740643429728
425,2002-09-24,9321.6396484375,0.9432396400616962
426,2002-09-25,9165.41015625,0.9296731589229352
427,2002-09-26,9320.919921875,0.9475315922927465
428,2002-09-27,9530.4404296875,0.9709394092043174
429,2002-09-30,9383.2900390625,0.9579805513557185
430,2002-10-01,9162.259765625,0.9380704134003555
431,2002-10-02,9049.330078125,0.9292353122429499
432,2002-10-03,8936.4296875,0.9208314834946377
433,2002-10-04,9027.5498046875,0.9329848387721873
434,2002-10-07,8688.0,0.9006818551838459
435,2002-10-08,8708.900390625,0.9058105912692823
436,2002-10-09,8539.33984375,0.89101016450213
437,2002-10-10,8439.6201171875,0.8833870449866685
438,2002-10-11,8529.6103515625,0.895566176263032
439,2002-10-15,8836.73046875,0.9305177582825034
440,2002-10-16,8884.8701171875,0.9377552146095802
441,2002-10-17,8959.8798828125,0.9477212451116315
442,2002-10-18,9086.1298828125,0.9629927018363289
443,2002-10-21,8978.41015625,0.9532081217907816
444,2002-10-22,8689.3896484375,0.924553194516283
445,2002-10-23,8714.51953125,0.9286704985705809
446,2002-10-24,8614.2998046875,0.9197095352284961
447,2002-10-25,8726.2900390625,0.9337888073874058
448,2002-10-28,8757.509765625,0.9390059705797417
449,2002-10-29,8708.759765625,0.9355924995314048
450,2002-10-30,8756.58984375,0.9423390356425192
451,2002-10-31,8640.48046875,0.931622574625852
452,2002-11-01,8685.7197265625,0.9378743853685185
453,2002-11-05,8937.5595703125,0.9666279079248553
454,2002-11-06,8953.2900390625,0.969808625261584
455,2002-11-07,8920.4404296875,0.9681368736233581
456,2002-11-08,8690.76953125,0.9450175565003635
457,2002-11-11,8460.3701171875,0.9220167226672765
458,2002-11-12,8464.76953125,0.9244668926168554
459,2002-11-13,8438.51953125,0.923882154571811
460,2002-11-14,8303.3896484375,0.9115572450787891
461,2002-11-15,8503.58984375,0.9354104670492868
462,2002-11-18,8346.009765625,0.920226897118314
463,2002-11-19,8365.259765625,0.9245195487721517
464,2002-11-20,8459.6201171875,0.9372864768785312
465,2002-11-21,8668.0595703125,0.9625123512629827
466,2002-11-22,8772.5595703125,0.9764567065046487
467,2002-11-25,8944.4404296875,0.9973699697087393
468,2002-11-26,8823.990234375,0.9856658249716544
469,2002-11-27,8875.8798828125,0.9928377285402976
470,2002-11-28,9176.7802734375,1.027343376176064
471,2002-11-29,9215.5595703125,1.0322742392591149
472,2002-12-02,9174.4697265625,1.0277532705294024
473,2002-12-03,9205.1103515625,1.0309354658459071
474,2002-12-04,9006.73046875,1.0091234283953578
475,2002-12-05,8917.5703125,0.9995285904410882
476,2002-12-06,8863.259765625,0.9942639924788209
477,2002-12-09,8828.0498046875,0.9912060723774861
478,2002-12-10,8804.51953125,0.9896670810476568
479,2002-12-11,8727.66015625,0.9822930370288288
480,2002-12-12,8708.6904296875,0.9811394026326552
481,2002-12-13,8516.0703125,0.9612937437686936
482,2002-12-16,8450.9404296875,0.9557779962757619
483,2002-12-17,8510.73046875,0.9646473116542993
484,2002-12-18,8344.009765625,0.9477862429633999
485,2002-12-19,8387.5703125,0.9544219677526172
486,2002-12-20,8406.8798828125,0.9579973346567129
487,2002-12-24,8512.3701171875,0.971510240381624
488,2002-12-25,8501.1396484375,0.9721318413077755
489,2002-12-26,8700.099609375,0.9961806430717021
490,2002-12-27,8714.0498046875,0.9986321518191528
491,2002-12-30,8578.9501953125,0.9840337878246971
492,2003-01-06,8713.330078125,0.9998740527043766
493,2003-01-07,8656.5,0.9940581044310605
494,2003-01-08,8517.7998046875,0.9784493702666534
495,2003-01-09,8497.9296875,0.9765613076181362
496,2003-01-10,8470.4501953125,0.9735318830745813
497,2003-01-14,8553.0595703125,0.9828128395923573
498,2003-01-15,8611.75,0.9894011841154026
499,2003-01-16,8609.169921875,0.989535939467214
500,2003-01-17,8690.25,0.9992278029302595
501,2003-01-20,8558.8203125,0.9848726265495799
502,2003-01-21,8708.580078125,1.002831778080665
503,2003-01-22,8611.0400390625,0.9922992503748733
504,2003-01-23,8790.919921875,1.0128303346460148
505,2003-01-24,8731.650390625,1.0059686087673454
506,2003-01-27,8609.4697265625,0.991901441484749
507,2003-01-28,8525.3896484375,0.982593581567803
508,2003-01-29,8331.080078125,0.9609856143017234
509,2003-01-30,8316.8095703125,0.9600629462319012
510,2003-01-31,8339.9404296875,0.9635054448943748
511,2003-02-03,8500.7900390625,0.9823524734615032
512,2003-02-04,8484.900390625,0.9808956528423026
513,2003-02-05,8549.849609375,0.9891430064827335
514,2003-02-06,8484.1904296875,0.9824354370784076
515,2003-02-07,8448.16015625,0.9791557456693993
516,2003-02-10,8484.9296875,0.9838085768183574
517,2003-02-12,8664.169921875,1.0041955923143664
518,2003-02-13,8599.66015625,0.996459128403954
519,2003-02-14,8701.919921875,1.0077955198295883
520,2003-02-17,8771.8896484375,1.0149810702685418
521,2003-02-18,8692.9697265625,1.0054821584666442
522,2003-02-19,8678.4404296875,1.0031587371955135
523,2003-02-20,8650.919921875,0.9994275661954738
524,2003-02-21,8513.5400390625,0.9834541745260427
525,2003-02-24,8564.9501953125,0.9895893420003942
526,2003-02-25,8360.490234375,0.9667332644363026
527,2003-02-26,8356.8095703125,0.9674032240021334
528,2003-02-27,8359.3798828125,0.9685690000703532
529,2003-02-28,8363.0400390625,0.9699536780904306
530,2003-03-03,8490.400390625,0.9860333108633506
531,2003-03-04,8480.2197265625,0.9862547273316015
532,2003-03-05,8472.6201171875,0.9867132381025263
533,2003-03-06,8369.150390625,0.9762472968594454
534,2003-03-07,8144.1201171875,0.9515937496281461
535,2003-03-10,8042.259765625,0.9412964700447966
536,2003-03-11,7862.43017578125,0.9220486952530623
537,2003-03-12,7943.0400390625,0.9331161311977583
538,2003-03-13,7868.56005859375,0.9260635786795403
539,2003-03-14,8002.68994140625,0.943190805058618
540,2003-03-17,7871.64013671875,0.9292733207750774
541,2003-03-18,7954.4599609375,0.9400892749112274
542,2003-03-19,8051.0400390625,0.9522535742343727
543,2003-03-20,8195.0498046875,0.9698901892774641
544,2003-03-24,8435.0703125,0.9981175135031197
545,2003-03-25,8238.759765625,0.975174380030501
546,2003-03-26,8351.919921875,0.9886756875005193
547,2003-03-27,8368.669921875,0.9909394478237278
548,2003-03-28,8280.16015625,0.9808867209630262
549,2003-03-31,7972.7099609375,0.9458238001447458
550,2003-04-01,7986.72021484375,0.9488504005068122
551,2003-04-02,8069.85009765625,0.9596939399682618
552,2003-04-03,8017.75,0.9548144022667637
553,2003-04-04,8074.1201171875,0.9626401018375759
554,2003-04-07,8249.98046875,0.9841308562569531
555,2003-04-08,8131.41015625,0.9706940774779873
556,2003-04-09,8057.60986328125,0.9626748318455794
557,2003-04-10,7980.1201171875,0.9545057761087578
558,2003-04-11,7816.490234375,0.9364184888115266
559,2003-04-14,7752.10009765625,0.9302965314953412
560,2003-04-15,7838.830078125,0.9423093058596937
561,2003-04-16,7879.490234375,0.9484880145199917
562,2003-04-17,7821.89990234375,0.9432335295582733
563,2003-04-18,7874.509765625,0.9509854225491778
564,2003-04-21,7969.080078125,0.9640010937612135
565,2003-04-22,7790.4599609375,0.944185482264867
566,2003-04-23,7793.3798828125,0.9460989853616757
567,2003-04-24,7854.56982421875,0.9548232584969923
568,2003-04-25,7699.5,0.9371717559635725
569,2003-04-28,7607.8798828125,0.9273535778105244
570,2003-04-30,7831.419921875,0.9555889393004051
